,id,cast,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,tmdb_score
3416,ts100354,"['Nacho Gadano', 'Mauricio Paniagua', 'Belén Chavanne', 'Lautaro Delgado Tymruk', 'Andrés Gil', 'Alexia Moyano', 'Jean Pierre Noher', 'Rodrigo Pedreira', 'Carla Quevedo', 'Fabián Arenillas', 'Jorge Román', 'Fabian Wolfrom', 'Jesús Braceras', 'Gabriel Nicoli']",Monzón: A Knockout Blow,SHOW,The story about Argentinian boxer Carlos Monzón in his career and life in prison.,2019.0,TV-MA,45.0,"['sport', 'crime', 'drama', 'history']",['AR'],1.0,7.9,8.3
3417,ts100359,"['Erinn Hayes', 'Rob Huebel']",Medical Police,SHOW,"Two American physicians in São Paulo, Brazil, discover a civilization-threatening virus and are recruited as government agents in a race against time and around the world to find a cure and uncover a dark conspiracy.",2020.0,TV-MA,24.0,['comedy'],['US'],1.0,5.9,6.7
3418,ts101042,"['Paco Ignacio Taibo II', 'Paula Mónaco', 'John Gibler', 'Omar García', 'Matías Gueilburt']",The 43,SHOW,This docuseries disputes the Mexican government's account of how and why 43 students from Ayotzinapa Rural Teachers' College vanished in Iguala in 2014.,2019.0,TV-MA,66.0,"['documentation', 'war']",['MX'],1.0,7.1,6.9
3419,ts101060,"['Dennis Quaid', 'Bridgit Mendler', 'Brent Morin', 'Ashley Tisdale', 'Hayes MacArthur', 'Siobhan Murphy', 'Adam Rose', 'Elizabeth Ho', 'Mason Davis', 'Lucas Jaye']",Merry Happy Whatever,SHOW,A strong-willed patriarch must balance the demands of his complicated family with the stress of the Christmas season when his youngest daughter comes home for the holidays with a new boyfriend.,2019.0,TV-PG,26.0,['comedy'],['US'],1.0,6.4,6.6
3420,ts101408,"['Bárbara Lennie', 'Inma Cuesta', 'Arón Piper', 'Roque Ruiz', 'Isabel Garrido', 'Tamar Novas', 'Roberto Enríquez', 'Alfonso Agra', 'Susana Dans', 'Federico Pérez Rey']",The Mess You Leave Behind,SHOW,"Based on the novel of the same name winner of the Primavera award 2016. Raquel, a young literature teacher, gives her marriage a second chance and moves to her husband's birth town, which hides a dark secret she will try to unravel.",2020.0,TV-MA,45.0,"['crime', 'drama', 'thriller']",['ES'],1.0,6.7,6.916
3421,ts101503,"['Kai Calhoun', 'Bryana Salaz', 'Rosa Blasi', 'Symera Jackson', 'Elie Samouhi', 'Eliza Pryor', 'David Gridley', 'Alison Fernandez']",Team Kaylie,SHOW,A wealthy teenager tries to prove herself after she's forced outside of her comfort zone.,2019.0,TV-PG,29.0,"['comedy', 'family']",['US'],3.0,4.1,8.2
3422,ts101874,"['Juana del Río', 'Miguel Dionisio Ramos', 'Ángela Cano', 'Nelson Camayo']",Frontera Verde,SHOW,"When a young Bogotá-based detective gets drawn into the jungle to investigate four femicides, she uncovers magic, an evil plot and her own true origins.",2019.0,,41.0,"['crime', 'drama', 'thriller', 'scifi']",['CO'],1.0,7.2,6.8
3423,ts10206,"['Jonquil Goode', 'Erin Fitzgerald']",Ever After High,SHOW,"The students of all the fairytale characters attend Ever After High, where they are either Royals (students who want to follow in their parent's footsteps) or Rebels (students who wish to write their own destiny).",2013.0,TV-Y7,29.0,"['action', 'animation', 'comedy', 'drama', 'family', 'fantasy', 'music', 'romance']",['CA'],5.0,7.7,7.8
3424,ts102086,"['Simona Brown', 'Eve Hewson', 'Tom Bateman', 'Robert Aramayo', 'Tyler Howitt', 'Georgie Glen', 'Lizzy McInnerny', 'Aaron Anthony', 'Aston McAuley', 'Charlotte Mills', 'Roshan Seth', 'Roger Ringrose', 'Nichola Burley']",Behind Her Eyes,SHOW,"It follows Louise, a single mom with a son and a part-time job in a psychiatrist's office. She begins an affair with her boss and strikes up an unlikely friendship with his wife.",2021.0,TV-MA,50.0,"['thriller', 'drama']",['GB'],1.0,7.2,7.6
3425,ts102933,"['Natalia Barrientos', 'Julia Gibert', 'Laia Fontàn', 'Pablo Hernández', 'Dèlia Brufau', 'Yasmina Drissi', 'Mireia Aixalà', 'Juli Fàbregas', 'Àgata Roca', 'Marc Clotet', 'Nil Cardoner', 'Guillermo Lasheras', 'Guim Puig', 'David Solans', 'Iria del Río', 'David Selvas', 'Nora Navas', 'Asia Ortega', 'Mireia Oriol']",Les de l'hoquei,SHOW,"Seven young roller hockey players and their new coach will fight to save the female section of Club Pati Minerva, while trying to find their place, both inside and outside the team.",2019.0,TV-MA,51.0,"['drama', 'sport']",['ES'],2.0,6.8,7.7
3426,ts103133,"['Sophia Lillis', 'Wyatt Oleff', 'Sofia Bryant', 'Kathleen Rose Perkins', 'Jonathan Entwistle']",I Am Not Okay with This,SHOW,"Sydney is a teenage girl navigating the trials and tribulations of high school while dealing with the complexities of her family, her budding sexuality, and mysterious superpowers just beginning to awaken deep within her.",2020.0,TV-MA,21.0,"['drama', 'fantasy', 'scifi', 'comedy']",['US'],1.0,7.5,8.2
3427,ts103213,"['Pearl Thusi', 'Vuyo Dabula', 'Sechaba Morojele', 'Chi Mhende']",Queen Sono,SHOW,A drama about a secret agent who fights crime while dealing with crises in her personal life.,2020.0,TV-MA,43.0,"['thriller', 'action', 'crime', 'drama']",['ZA'],2.0,5.9,7.5
3428,ts103329,"['Atsuko Tanaka', 'Akio Otsuka', 'Koichi Yamadera', 'Yutaka Nakano', 'Toru Okawa', 'Takashi Onozuka', 'Taro Yamaguchi', 'Sakiko Tamagawa', 'Osamu Saka', 'Megumi Han', 'Kenjiro Tsuda', 'Megumi Hayashibara']",Ghost in the Shell: SAC_2045,SHOW,"""After a global financial crisis, the world is engulfed in an AI-driven """"sustainable war."""" It's up to Section 9 to counter new forms of cyber threats.""",2020.0,TV-14,25.0,"['scifi', 'action', 'animation', 'crime', 'drama', 'thriller']",['JP'],2.0,6.2,6.5
3429,ts103360,"['Unax Ugalde', 'Olivia Molina', 'Eleonora Wexler', 'Ángela Molina', 'Abel Folk', 'Daniel Ibáñez', 'Laura Quirós', 'Belén Écija', 'Manu Fullola', 'Iván Chavero', 'Juan Blanco', 'Elena Seijo', 'Yaima Ramos', 'Nicolás Illoro', 'Ángela Vega', 'Pedro Beitia', 'Óscar de la Fuente', 'Cristina Soria']",The Barrier,SHOW,"In 2045, Spain like the rest of the western world has been driven into a dictatorial regime by the lack of natural resources. Life in the countryside is impossible, and in the city a fence divides peoples into the powerful, and the rest.",2020.0,TV-MA,53.0,"['scifi', 'fantasy', 'thriller', 'action', 'drama', 'war']",['ES'],1.0,6.8,7.1
3430,ts103574,"['Fatou-Elise Ba', 'Yann Gael', 'Christiane Dumont', 'Ricky Tribord', 'Ndiaga Mbow', 'Khalima Gadji', 'Christophe Guybet', 'Issaka Sawadogo']",Sakho & Mangane,SHOW,"Two cops with very different methods, solving mysterious murder cases surrounded by black magic.",2019.0,TV-MA,51.0,"['action', 'comedy', 'crime']",['SN'],1.0,6.3,7.0
3431,ts103638,"['Beth Triffon', 'Brian Regan', 'Troy Miller']",Standup and Away! with Brian Regan,SHOW,Bryan Regan blends his trademark observational stand-up with short sketches and a bit of audience interaction in this hybrid comedy series.,2018.0,TV-PG,25.0,['comedy'],['US'],1.0,5.7,7.7
3432,ts103702,['Adam Pålsson'],Young Wallander,SHOW,Follow recently graduated police officer Kurt Wallander as he investigates his first case.,2020.0,TV-MA,45.0,"['thriller', 'crime', 'drama']",['GB'],2.0,6.9,7.1
3433,ts103890,"['Abby Bergman', 'Anna Cooke', 'Aston Droomer', 'Jamil Smyth-Secka']",The InBESTigators,SHOW,"When Maudie, a ten-year-old puzzle prodigy, forms a detective agency with her classmates Ezra, Ava and Kyle, no crime is left unsolved.",2019.0,,19.0,"['comedy', 'crime', 'family']",['AU'],2.0,8.1,8.8
3434,ts103935,"['José Ramón Barreto', 'Luis Gerónimo Abreu', 'Rosmeri Marval', 'Irene Esser', 'Shany Nadan', 'Sergio Borrero']",Bolívar: Una lucha admirable,SHOW,"Depicts the life and loves of Venezuelan Gen. Simón Bolívar, who helped liberate several Latin American countries from Spain.",2019.0,TV-MA,52.0,"['action', 'drama', 'romance']",['CO'],1.0,7.3,7.6
3435,ts104093,"['Michela Luci, Jamie Watson, Anna Claire Bartlam, Dante Zee, Eric Peterson']",Dance & Sing With True,SHOW,"True and her friends are making music -- and they want you to dance and sing along. So cut loose, silly goose! These fun beats are totally sweet.",2018.0,,2.0,"['family', 'animation']",['CA'],1.0,6.4,10.0
3436,ts104168,"['Sebastián Rulli', 'Renata Notni', 'Roberto Mateos', 'Irina Baeva', 'Juan Pablo Gil', 'Sofía Castro', 'Jean Paul Leroux']",El Dragón: Return of a Warrior,SHOW,"After the murder of his parents when he was a little kid, Mexican Miguel Garza is sent away to Japan. 20 years later, he has to go back to his home country as the new heir of his family's cartel.",2019.0,TV-MA,45.0,"['action', 'drama']",['US'],2.0,6.8,7.4
3437,ts104362,['Jack Fisher'],Kid Cosmic,SHOW,"A young boy who dreams of becoming a hero, stumbles across some cosmic stones of power. His dreams appear to have come true.",2021.0,TV-Y7,22.0,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",['US'],3.0,7.9,8.8
3438,ts104449,"['Bradley James', 'Martin Sensmeier', 'Jose Miguel Vasquez', 'Mike Rowe']",The Liberator,SHOW,The true story of one of the bloodiest battles of World War II.,2020.0,TV-MA,49.0,"['action', 'drama', 'war', 'animation']",['US'],1.0,7.5,7.1
3439,ts104483,"['Mikhail Gandhi', 'Sara Gesawat', 'Palomi Ghosh', 'Sameer Kochhar', 'Palash Kamble', 'Meenacshi Martins', 'K.C. Shankar', 'Aaryansh Malviya', 'Aarnaa Sharma', 'Jisshu Sengupta', 'Harish Khanna', 'Purab Kohli', 'Kanwaljit Singh', 'Masood Akhtar', 'Ramakant Dayma']",Typewriter,SHOW,"Three young friends in Goa plan to search an old villa for ghosts, but when a new family moves in, the home's buried past resurfaces in chilling ways.",2019.0,TV-MA,50.0,"['thriller', 'horror', 'drama']",['IN'],1.0,6.5,6.6
3440,ts104485,"['Beam Papangkorn', 'Chayanit Chansangavej', 'Chutavuth Pattarakampol', 'Oabnithi Wiwattanawarang', 'Chaleeda Gilbert', 'Ticha Wongtipkanon', 'Pamiga Sooksawee', 'Tatchapol Thitiapichai', 'Tenzing Norgay Trainor', 'Chanya McClory', 'Sinjai Plengpanit', 'Perth Tanapon Sukhumpantanasan', 'Siwat Jumlongkul', 'Pawin Pawin Kulkaranyawich', 'Sophon Sakdaphisit']",The Stranded,SHOW,"When a tsunami strands dozens of teens on an island at their private school, they soon realize no rescuers are coming and they must save themselves.",2019.0,TV-MA,49.0,"['drama', 'action']",['TH'],1.0,6.2,7.2
3441,ts104499,"['Shay Mitchell', 'Griffin Puatu', 'Carlos Alazraqui', 'Matthew Yang King', 'Jon Jon Briones', 'Steve Blum', 'Eric Bauza']",Trese,SHOW,"Set in Manila where the mythical creatures of Philippine folklore live in hiding amongst humans, Alexandra Trese finds herself going head to head with a criminal underworld comprised of malevolent supernatural beings.",2021.0,TV-MA,29.0,"['horror', 'scifi', 'thriller', 'action', 'crime', 'fantasy', 'animation']",['PH'],1.0,7.0,7.4
3442,ts104507,"['Eugenie Liu', 'Jasper Liu', 'Tien Hsin', 'Cecilia Choi', 'Michael Huang', 'Hung Yan Siang', 'Tsai-Hsing Chang', 'Neal Wu']",Triad Princess,SHOW,A woman who grows up in the shadow of her mafia-affiliated father. She defies his wishes and takes a gig as an undercover bodyguard for a famous actress.,2019.0,,43.0,"['drama', 'comedy']",['TW'],1.0,6.7,7.1
3443,ts104840,"['Edin Hasanović', 'Peri Baumeister', 'Murathan Muslu', 'Sahin Eryilmaz', 'Richy Müller', 'Lisa Maria Potthoff']",Skylines,SHOW,"In Frankfurt, A young, talented hip-hop producer in Germany signs with a record label where he finds that the worlds of music and organized crime collide.",2019.0,TV-MA,57.0,"['crime', 'drama', 'music', 'documentation', 'reality']",['DE'],1.0,7.5,7.1
3444,ts105047,"['Kirill Käro', 'Viktoriya Isakova', 'Aleksandr Robak', 'Maryana Spivak', 'Yuriy Borisov', 'Yuriy Kuznetsov', 'Viktoriia Klinkova', 'Nikita Elenev', 'Askar Ilyasov', 'Saveliy Kudryashov', 'Dmitry Tyurin']",To the Lake,SHOW,A terrible plague strikes and a group decides to risk their lives. Humanity struggles to survive as they face the end of their civilization.,2019.0,TV-MA,51.0,"['thriller', 'drama', 'scifi']",['RU'],2.0,7.2,7.5
3445,ts105192,"['Vrund Rao', 'Ved Rao', 'Abigail Adriano', 'Miah Madden']",The Unlisted,SHOW,Twelve-year-old identical twins Dru and Kal discover that the government is secretly tracking and manipulating Australia's youth via electronic tracking devices.,2019.0,,24.0,"['scifi', 'thriller', 'family']",['AU'],1.0,6.5,7.6
3446,ts105441,['Derek Jacobi'],Greatest Events of WWII in Colour,SHOW,A series of colorized archive footage of important events during World War II.,2019.0,,50.0,"['documentation', 'history', 'war']",['GB'],1.0,8.7,8.6
3447,ts105542,"['Victor Rasuk', 'Nathalie Kelley', 'Belissa Escobedo', 'David Del Rio', 'Lisa Vidal', 'Carlos Gómez', 'Dan Bucatinsky', 'Michelle Veintimilla']",The Baker and the Beauty,SHOW,A blue-collar baker strikes up a relationship with an international superstar. US version of the Israeli romantic comedy series 'The Baker and the Beauty'.,2020.0,TV-14,32.0,"['comedy', 'drama', 'romance']",['US'],1.0,7.3,8.1
3448,ts105589,"['Luke Amis', 'Annabelle Westenholz-Smith', 'Maddie Evans']",Rhyme Time Town,SHOW,"Two best friends find fun and adventure while living in Rhyme Time Town, a fantastical place filled with beloved nursery rhyme characters.",2020.0,TV-Y,21.0,"['animation', 'comedy', 'family']",['US'],2.0,7.6,8.2
3449,ts105601,"['Tony Hale', 'Rosamund Pike', 'Kari Wahlgren', 'Jordan Fisher', 'Chelsea Kane', 'Adam Pally']",Archibald's Next Big Thing,SHOW,The adventures of a care-free Chicken named Archibald.,2019.0,TV-Y7,23.0,"['family', 'fantasy', 'scifi', 'animation', 'comedy', 'action']",['US'],2.0,7.5,8.0
3450,ts105645,['Jeff Ross'],Historical Roasts,SHOW,"""""""Roastmaster General"""" Jeff Ross and a slew of guest stars poke fun at major historical figures while also honoring their enduring impact on the world.""",2019.0,TV-MA,29.0,['comedy'],['US'],1.0,5.3,5.6
3451,ts105825,"['Nína Dögg Filippusdóttir', 'Björn Thors', 'Bergur Ebbi Benediktsson', 'Aldís Amah Hamilton', 'Sigurður Skúlason', 'Tinna Hrafnsdóttir', 'Arndís Hrönn Egilsdóttir', 'Edda Björgvinsdóttir', 'Valur Freyr Einarsson', 'Damon Younger', 'Gunnar Bersi Björnsson']",The Valhalla Murders,SHOW,Police profiler Arnar is sent back home from Oslo to his native Iceland to investigate the country's first serial killer case. He teams up with the local senior cop Kata.,2019.0,TV-MA,47.0,"['crime', 'drama', 'thriller', 'scifi']",['IS'],1.0,7.1,6.8
3452,ts106015,['Seiji Kishi'],Kengan Ashura,SHOW,"A timid old man is summoned by his chairman to become the manager of Tokita Ohma, a highly skilled gladiator who only cares about fighting and winning in the Kengan matches.",2019.0,TV-MA,25.0,"['animation', 'action', 'sport']",['JP'],2.0,8.0,8.3
3453,ts106126,"['Audrey Fleurot', 'Camille Lou', 'Josiane Balasko', 'Julie de Bona', 'Gilbert Melki', 'Antoine Duléry', 'François-David Cardonnel', 'Stéphane Guillon', 'Aurélien Wiik', 'Florence Pernel', 'Linsay Rousseau', 'Théo Fernandez', 'Victor Meutelet', 'Gilles Cohen', 'Sylvain Dieuaide', 'Alexandre Laurent']",The Bonfire of Destiny,SHOW,"After a devastating fire in 1897 Paris, three women find their lives upended by betrayal, deception, and romantic turmoil. Inspired by real events.",2019.0,TV-MA,50.0,"['drama', 'history']",['FR'],1.0,7.6,7.4
3454,ts106141,"['Ricardo Félix Rojas', 'Renan Tenca', 'Gutto Szuster', 'Lourinelson Vladmir', 'Pedro Caetano', 'Mariano Mattos Martins', 'Alli Willow', 'Tuna Dwek', 'Kiko Vianello', 'Aury Porto', 'Francisco Gaspar', 'Giselle Itié', 'Paloma Bernardi', 'Tonantzin Carmelo']",The Chosen One,SHOW,"Determined to bring a Zika vaccine to the remote Pantanal, three doctors clash with a faith healer and are pulled deeper into the mysteries of his cult.",2019.0,TV-MA,44.0,"['thriller', 'drama']",['BR'],2.0,5.7,8.2
3455,ts106536,"['Laura Haddock', 'Nuno Lopes', 'Marta Milans', 'Daniel Mays', 'Juan Diego Botto', 'Tom Rhys Harries', 'Pedro Casablanc', 'Belén López']",White Lines,SHOW,"A woman tries to solve the mysterious death of her brother, a famous DJ who disappeared from Ibiza many years ago.",2020.0,TV-MA,55.0,"['drama', 'thriller', 'crime']",['GB'],1.0,6.6,6.8
3456,ts107724,"['Taylor Kitsch', 'Michael C. Hall', 'Nina Hoss', 'Sebastian Koch', 'Tuppence Middleton', 'Logan Marshall-Green', 'Mala Emde', 'Anne Ratte-Polle', 'Lena Dörrie', 'Benjamin Sadler', ""Ivan G'Vera"", 'Braxton Bjerken', 'Anson Boon', 'Maximilian Ehrenreich', 'Jan Budař', 'Måns Mårlind']",The Defeated,SHOW,Max McLaughlin is an American cop who arrives in Berlin in the summer of 1946 to help create a police force in the chaotic aftermath of the war.,2020.0,TV-MA,55.0,"['history', 'thriller', 'drama']",['DE'],1.0,7.0,6.846
3457,ts108042,"['Zoe Saldaña', 'Jorge R. Gutierrez', 'Sandra Equihua', 'Dee Bradley Baker', 'Diego Luna', 'Gael García Bernal', 'Allen Maldonado', 'Stephanie Beatriz', 'Gabriel Iglesias', 'Alfred Molina', 'Kate del Castillo', 'Danny Trejo', 'Rosie Perez', 'Cheech Marin', 'Chelsea Rendon', 'Queen Latifah', 'Wyclef Jean', 'Eric Bauza', 'Isabela Merced', 'Rita Moreno', 'Joaquín Cosío']",Maya and the Three,SHOW,A Mesoamerican warrior princess embarks on a quest to recruit three legendary fighters to help save the world of gods and humankind.,2021.0,TV-Y7,131.0,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']",['MX'],1.0,8.1,7.8
3458,ts108385,"['Julia Garner', 'Anna Chlumsky', 'Arian Moayed', 'Katie Lowes', 'Alexis Floyd', 'Anders Holm', 'Anna Deavere Smith', 'Jeff Perry', 'Terry Kinney', 'Laverne Cox', 'Kate Burton', 'Anthony Edwards', 'Gabriel Sloyer', 'James Cusati-Moyer', 'Chris Lowell', 'Caitlin FitzGerald', 'Tracy Pollan', 'India Ennenga', 'T.L. Flint', 'Kaydx', 'Luca Sweeney', 'Peter Kurth', 'Tim Guinee', 'Rebecca Henderson', 'Armand Schultz', 'Kyle Beltran', 'Chris Cafero', 'Debra Mooney', 'Sammer Usmani', 'Olivia Khoshatefeh', 'Miche Braden']",Inventing Anna,SHOW,"A journalist with a lot to prove investigates the case of Anna Delvey, the Instagram-legendary German heiress who stole the hearts of New York’s social scene – and stole their money as well.",2022.0,TV-MA,68.0,['drama'],['US'],1.0,6.8,6.8
3459,ts108392,"['Amir Wilson', 'Ruby Ashbourne Serkis', 'Thaddea Graham', 'Islam Bouakkaz', 'Jonah Lees', 'Jack Barton', 'Nathanael Saleh', 'Gijs Blom', 'Peter Ferdinando', 'Emilie Cocquerel', 'Felix Thompson', 'Charles Martin', 'Alex Holmes']",The Letter for the King,SHOW,"Tiuri, a teenage squire, answers a call for help that sends him on a perilous mission across the three kingdoms to deliver a secret letter to the King.",2020.0,TV-PG,47.0,"['action', 'family', 'fantasy', 'scifi']",['GB'],1.0,5.9,7.1
